time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
3929	29	null	null	null	null	null	null	null	null	
3944	28	null	null	null	null	null	null	null	null	
3945	28	null	null	null	null	null	null	null	null	
3946	28	null	null	null	null	null	null	null	null	
3946	28	null	null	null	null	null	null	null	null	
3947	28	null	null	null	null	null	null	null	null	
3948	28	null	null	null	null	null	null	null	null	
3949	28	null	null	null	null	null	null	null	null	
3950	28	null	null	null	null	null	null	null	null	
3950	28	null	null	null	null	null	null	null	null	
3951	28	null	null	null	null	null	null	null	null	
3952	28	null	null	null	null	null	null	null	null	
3956	28	null	null	null	null	null	null	null	null	
3957	28	null	null	null	null	null	null	null	null	
3957	28	null	null	null	null	null	null	null	null	
3958	28	null	null	null	null	null	null	null	null	
3959	28	null	null	null	null	null	null	null	null	
3959	28	null	null	null	null	null	null	null	null	
3971	28	null	null	null	null	null	null	null	null	
3972	28	null	null	null	null	null	null	null	null	
3973	28	null	null	null	null	null	null	null	null	
3973	28	null	null	null	null	null	null	null	null	
3974	28	null	null	null	null	null	null	null	null	
3975	28	null	null	null	null	null	null	null	null	
3975	28	null	null	null	null	null	null	null	null	
3976	28	null	null	null	null	null	null	null	null	
3988	28	null	null	null	null	null	null	null	null	
3989	28	null	null	null	null	null	null	null	null	
3990	28	null	null	null	null	null	null	null	null	
3991	28	null	null	null	null	null	null	null	null	
3991	28	null	null	null	null	null	null	null	null	
3992	28	null	null	null	null	null	null	null	null	
3992	28	null	null	null	null	null	null	null	null	
3993	28	null	null	null	null	null	null	null	null	
4006	28	null	null	null	null	null	null	null	null	
4007	28	null	null	null	null	null	null	null	null	
4007	28	null	null	null	null	null	null	null	null	
4008	28	null	null	null	null	null	null	null	null	
4009	28	null	null	null	null	null	null	null	null	
4009	28	null	null	null	null	null	null	null	null	
4010	28	null	null	null	null	null	null	null	null	
4022	28	null	null	null	null	null	null	null	null	
4023	28	null	null	null	null	null	null	null	null	
4024	28	null	null	null	null	null	null	null	null	
4040	28	null	null	null	null	null	null	null	null	
4040	28	null	null	null	null	null	null	null	null	
4041	28	null	null	null	null	null	null	null	null	
4042	28	null	null	null	null	null	null	null	null	
4043	28	null	null	null	null	null	null	null	null	
4044	28	null	null	null	null	null	null	null	null	
4045	28	null	null	null	null	null	null	null	null	
4046	28	null	null	null	null	null	null	null	null	
4047	28	null	null	null	null	null	null	null	null	
4048	28	null	null	null	null	null	null	null	null	
4048	28	null	null	null	null	null	null	null	null	
4049	28	null	null	null	null	null	null	null	null	
4049	28	null	null	null	null	null	null	null	null	
4050	28	null	null	null	null	null	null	null	null	
4050	28	null	null	null	null	null	null	null	null	
4051	28	null	null	null	null	null	null	null	null	
4052	28	null	null	null	null	null	null	null	null	
4057	28	null	null	null	null	null	null	null	null	
4058	28	null	null	null	null	null	null	null	null	
4058	28	null	null	null	null	null	null	null	null	
4059	28	null	null	null	null	null	null	null	null	
4060	28	null	null	null	null	null	null	null	null	
4060	29	null	null	null	null	null	null	null	null	
4061	28	null	null	null	null	null	null	null	null	
4062	28	null	null	null	null	null	null	null	null	
4062	28	null	null	null	null	null	null	null	null	
4072	28	null	null	null	null	null	null	null	null	
4073	28	null	null	null	null	null	null	null	null	
4074	29	null	null	null	null	null	null	null	null	
4075	28	null	null	null	null	null	null	null	null	
4075	28	null	null	null	null	null	null	null	null	
4076	29	null	null	null	null	null	null	null	null	
4077	28	null	null	null	null	null	null	null	null	
4089	29	null	null	null	null	null	null	null	null	
4090	28	null	null	null	null	null	null	null	null	
4090	28	null	null	null	null	null	null	null	null	
4091	28	null	null	null	null	null	null	null	null	
4091	28	null	null	null	null	null	null	null	null	
4092	29	null	null	null	null	null	null	null	null	
4092	28	null	null	null	null	null	null	null	null	
4093	29	null	null	null	null	null	null	null	null	
4094	29	null	null	null	null	null	null	null	null	
4107	28	null	null	null	null	null	null	null	null	
4108	28	null	null	null	null	null	null	null	null	
4108	28	null	null	null	null	null	null	null	null	
4108	28	null	null	null	null	null	null	null	null	
4108	29	null	null	null	null	null	null	null	null	
4108	29	null	null	null	null	null	null	null	null	
4108	32	null	null	null	null	null	null	null	null	
4108	32	null	null	null	null	null	null	null	null	
